geoid,white_percent19,diversity_index19
01001,0.7460274467316721,0.4397737160226909
01003,0.8307240520603298,0.36220077960333485
01005,0.45810496431528724,0.6013126347116352
01007,0.7452540790468145,0.42587195378471554
01009,0.8689343111249805,0.371649047971778
01011,0.21379781420765026,0.42484965147437537
01013,0.5160379261650192,0.5438696416812603
01015,0.7207244935350469,0.47885792361190116
01017,0.5554664289958408,0.5564058243317135
01019,0.9172296645176234,0.1829230216590012
01021,0.8013165361479968,0.44354245423611394
01023,0.5637911025145068,0.5051351764290912
01025,0.5271883289124668,0.5157217598651594
01027,0.803554022643773,0.37101546864386636
01029,0.9269241083400376,0.18133098043740226
01031,0.7014633579807208,0.5496956212143738
01033,0.7819831662741231,0.39778818051759346
01035,0.5004841052121994,0.5278614534629796
01037,0.6479501719810355,0.4779113099355612
01039,0.8329032258064516,0.31198765416513496
01041,0.7098381970528749,0.4512197335372885
01043,0.9188442180729726,0.22594707674677583
01045,0.6856545650100453,0.5526036820694444
01047,0.2731615111497101,0.44141887635401844
01049,0.804361239657832,0.5136448962771951
01051,0.7315882874889086,0.45305765089616246
01053,0.6023423374800982,0.5546075971728283
01055,0.7786136956437109,0.41681154332848946
01057,0.8449739299139081,0.2992032252364998
01059,0.7684802644123816,0.5760187199529212
01061,0.8385130786993225,0.3423386815644641
01063,0.17239308024987987,0.3615497134492952
01065,0.3953001553109596,0.49153206504718505
01067,0.6917060643203176,0.47904635296736076
01069,0.6645527306068651,0.5196444139526623
01071,0.8924824500501427,0.24753224831943477
01073,0.49889037108901285,0.5998523369844686
01075,0.859920777817789,0.27354590112908683
01077,0.847206015817451,0.3098103424389609
01079,0.7648678080948635,0.4263279866858919
01081,0.6744191818903892,0.5278130797021487
01083,0.7654417431144236,0.46376105856505734
01085,0.24655223732513146,0.3922910217050831
01087,0.15854180029933718,0.3049254334075151
01089,0.6467886362883547,0.5679846290145092
01091,0.4488380518606697,0.5215006670680881
01093,0.9185361280385723,0.1979070290218703
01095,0.8075447236075823,0.5040024958710498
01097,0.5689230501745896,0.5749690832422687
01099,0.5427362482369534,0.5292846847124468
01101,0.33901763013294206,0.5807651479081146
01103,0.7563185223088086,0.5018966081479529
01105,0.2934466802969977,0.44674983899506227
01107,0.5364817467766635,0.5947968868476038
01109,0.5601656016560166,0.5715831153126314
01111,0.7529474102530136,0.4290402894488222
01113,0.46065709552733297,0.640844966043598
01115,0.8586982463717056,0.2887283440033451
01117,0.7786554968327148,0.44580236510658133
01119,0.24810502461514417,0.42692671973469754
01121,0.6262704168584473,0.525199227797543
01123,0.6887348610049087,0.47872431929333725
01125,0.6154844311521671,0.5536078531694284
01127,0.8894712213383248,0.24358586584831654
01129,0.6494770570098543,0.5312681883555674
01131,0.2684205598726711,0.45252751947517167
01133,0.936974436596031,0.17563765941595288
02013,0.13205317577548006,0.7761330553174961
02016,0.23832923832923833,0.8281214168349258
02020,0.5790189111201202,0.7058578345794503
02050,0.0972758354472262,0.34471054199966134
02060,0.5085714285714286,0.6510009957171712
02068,0.8423864648263579,0.2935256056267618
02070,0.15400120943358195,0.5106238288991951
02090,0.6993095930232558,0.576435371936314
02100,0.7752184273232724,0.4434792256881065
02105,0.4380551659654044,0.7186785879379176
02110,0.6467868557420796,0.6215766132679357
02122,0.7992268746579091,0.40633867180047767
02130,0.6396376811594203,0.6096854476666426
02150,0.49029811909895177,0.7434708521855724
02158,0.03575757575757576,0.17295779210768358
02164,0.2096195262024408,0.4702761366775512
02170,0.7921969459708263,0.42768596603484177
02180,0.14657589106928315,0.4560887027709263
02185,0.3091299019607843,0.6568783848227117
02188,0.10771224886584575,0.33418155635395075
02195,0.6548971446116058,0.6537084510851915
02198,0.4526299360074918,0.6729121032126919
02220,0.6157407407407407,0.6515085690742438
02230,0.8211382113821138,0.39476973922758085
02240,0.7365513230590288,0.5016024813830999
02261,0.6930650221789463,0.5484101867137009
02275,0.6187050359712231,0.6092598970095287
